player_id,player_name,date,rating
riley-factura,Riley Factura,2025-04-19,1897
stefan-mott,Stefan Mott,2025-04-19,1755.3
vijay-sood,Vijay Sood,2025-04-19,1700.9
eric-rios,Eric Rios,2025-04-26,1872.4
victor-medina,Víctor Medina,2025-04-26,1851.3
aaron-traylor,Aaron Traylor,2025-05-02,1758.2
aditya-subramanian,Aditya Subramanian,2025-05-02,1854.2
alex-underhill,ALEX UNDERHILL,2025-05-02,1850.9
ben-grissmer,Ben Grissmer,2025-05-02,1740.3
calvin-nisson,Calvin Nisson,2025-05-02,1653.8
carson-confer,Carson Confer,2025-05-02,1955.1
chuppa-cross-iv,Chuppa Cross IV,2025-05-02,1784.2
collin-heier,Collin Heier,2025-05-02,1872.6
dylan-salvanera,Dylan Salvanera,2025-05-02,1734.8
enrique-grimaldo,Enrique Grimaldo,2025-05-02,1687.7
everett-filloon,Everett Filloon,2025-05-02,1723.7
galo-orbea,Galo Orbea,2025-05-02,1649.1
giovanni-cischke,Giovanni Cischke,2025-05-02,1845.4
james-evans,James Evans,2025-05-02,1895.9
joseph-ugarte,Joseph Ugarte,2025-05-02,1938
joshua-denk,Joshua Denk,2025-05-02,1775
junxi-zhu,Junxi Zhu,2025-05-02,1817.1
kyle-livinghouse,Kyle Livinghouse,2025-05-02,1832.6
logan-mazur,Logan Mazur,2025-05-02,1596.2
luca-paz,Luca Paz,2025-05-02,1953.5
marcus-dion,Marcus Dion,2025-05-02,1746.8
nick-navarre,Nick Navarre,2025-05-02,1744.7
paul-chua,Paul Chua,2025-05-02,1886
raghav-malaviya,Raghav Malaviya,2025-05-02,1845.1
rajan-bal,Rajan Bal,2025-05-02,1660.9
riley-factura,Riley Factura,2025-05-02,1937.3
stefan-mott,Stefan Mott,2025-05-02,1766.6
trista-medine,Trista Medine,2025-05-02,1663.9
vijay-sood,Vijay Sood,2025-05-02,1717.5
wolfe-glick,Wolfe Glick,2025-05-02,2036.7
camilo-liberona,Camilo Liberona,2025-05-17,1620.8
galo-orbea,Galo Orbea,2025-05-17,1648.2
giulio-tarlao,Giulio Tarlao,2025-05-17,1762.7
luca-ceribelli,Luca Ceribelli,2025-05-17,1891.6
oliver-eskolin,Oliver Eskolin,2025-05-17,1779.5
patrick-donegan,Patrick Donegan,2025-05-17,1574.8
selahattin-sturm,Selahattin Sturm,2025-05-17,1687.8
shohei-kimura,Shohei Kimura,2025-05-17,1907
simon-bernard,Simon Bernard,2025-05-17,1619.4
aaron-traylor,Aaron Traylor,2025-05-23,1781.7
aditya-subramanian,Aditya Subramanian,2025-05-23,1831.9
alex-underhill,ALEX UNDERHILL,2025-05-23,1806.2
ben-grissmer,Ben Grissmer,2025-05-23,1737.9
calvin-nisson,Calvin Nisson,2025-05-23,1674.3
dylan-salvanera,Dylan Salvanera,2025-05-23,1736.7
ellie-homen,Ellie Homen,2025-05-23,1599.5
everett-filloon,Everett Filloon,2025-05-23,1719.1
giovanni-cischke,Giovanni Cischke,2025-05-23,1882.5
joseph-ugarte,Joseph Ugarte,2025-05-23,1847.6
joshua-denk,Joshua Denk,2025-05-23,1803.9
junxi-zhu,Junxi Zhu,2025-05-23,1873.1
logan-mazur,Logan Mazur,2025-05-23,1629.3
lorenzo-arce,Lorenzo Arce,2025-05-23,1797.6
luca-paz,Luca Paz,2025-05-23,1904.5
marcus-dion,Marcus Dion,2025-05-23,1726.4
riley-factura,Riley Factura,2025-05-23,1847.9
vijay-sood,Vijay Sood,2025-05-23,1644.5
dylan-salvanera,Dylan Salvanera,2025-05-31,1669.2
federico-camporesi,Federico Camporesi,2025-05-31,1872.1
giulio-tarlao,Giulio Tarlao,2025-05-31,1747.8
luca-ceribelli,Luca Ceribelli,2025-05-31,1881.8
marco-silva,Marco Silva,2025-05-31,1877.9
selahattin-sturm,Selahattin Sturm,2025-05-31,1694.1
simon-bernard,Simon Bernard,2025-05-31,1665.2
victor-medina,Víctor Medina,2025-05-31,1860.2
aaron-traylor,Aaron Traylor,2025-06-13,1749.5
aditya-subramanian,Aditya Subramanian,2025-06-13,1766.1
alberto-lara,Alberto Lara,2025-06-13,1627
alex-underhill,ALEX UNDERHILL,2025-06-13,1814.8
ashton-cox,Ashton Cox,2025-06-13,1806.9
ben-grissmer,Ben Grissmer,2025-06-13,1746.2
calvin-nisson,Calvin Nisson,2025-06-13,1748.4
carson-confer,Carson Confer,2025-06-13,1956.9
chuppa-cross-iv,Chuppa Cross IV,2025-06-13,1806.8
collin-heier,Collin Heier,2025-06-13,1812.5
dylan-salvanera,Dylan Salvanera,2025-06-13,1747.7
ellie-homen,Ellie Homen,2025-06-13,1592.8
enrique-grimaldo,Enrique Grimaldo,2025-06-13,1647.1
eric-rios,Eric Rios,2025-06-13,1949.9
everett-filloon,Everett Filloon,2025-06-13,1732.1
federico-camporesi,Federico Camporesi,2025-06-13,1980.4
galo-orbea,Galo Orbea,2025-06-13,1637.4
giovanni-cischke,Giovanni Cischke,2025-06-13,1907.8
giulio-tarlao,Giulio Tarlao,2025-06-13,1707.7
james-evans,James Evans,2025-06-13,1912.9
john-mills,John Mills,2025-06-13,1642.6
joseph-ugarte,Joseph Ugarte,2025-06-13,1806.7
joshua-denk,Joshua Denk,2025-06-13,1805.7
junxi-zhu,Junxi Zhu,2025-06-13,1874.5
justin-burns,Justin Burns,2025-06-13,1816.3
kyle-livinghouse,Kyle Livinghouse,2025-06-13,1890.5
logan-mazur,Logan Mazur,2025-06-13,1605.8
lorenzo-arce,Lorenzo Arce,2025-06-13,1802.6
luca-ceribelli,Luca Ceribelli,2025-06-13,1913
luca-paz,Luca Paz,2025-06-13,1862
marco-silva,Marco Silva,2025-06-13,1964.1
marcus-dion,Marcus Dion,2025-06-13,1799.2
nick-navarre,Nick Navarre,2025-06-13,1822.7
oliver-eskolin,Oliver Eskolin,2025-06-13,1763.2
patrick-donegan,Patrick Donegan,2025-06-13,1559.4
raghav-malaviya,Raghav Malaviya,2025-06-13,1865.5
rajan-bal,Rajan Bal,2025-06-13,1639.5
riley-factura,Riley Factura,2025-06-13,1865.1
shohei-kimura,Shohei Kimura,2025-06-13,1921.6
simon-bernard,Simon Bernard,2025-06-13,1649.2
taran-birdee,Taran Birdee,2025-06-13,1844.4
trista-medine,Trista Medine,2025-06-13,1649.3
victor-medina,Víctor Medina,2025-06-13,1908.8
vijay-sood,Vijay Sood,2025-06-13,1588.7
wolfe-glick,Wolfe Glick,2025-06-13,1973.8
aaron-traylor,Aaron Traylor,2025-08-15,1706.5
aditya-subramanian,Aditya Subramanian,2025-08-15,1759.1
alex-underhill,ALEX UNDERHILL,2025-08-15,1804.5
ashton-cox,Ashton Cox,2025-08-15,1759.8
ben-grissmer,Ben Grissmer,2025-08-15,1692.3
camilo-liberona,Camilo Liberona,2025-08-15,1568
carson-confer,Carson Confer,2025-08-15,1880.2
chuppa-cross-iv,Chuppa Cross IV,2025-08-15,1850.3
collin-heier,Collin Heier,2025-08-15,1812.1
dylan-salvanera,Dylan Salvanera,2025-08-15,1784.6
eric-rios,Eric Rios,2025-08-15,1873.1
federico-camporesi,Federico Camporesi,2025-08-15,1909.9
galo-orbea,Galo Orbea,2025-08-15,1706.9
giovanni-cischke,Giovanni Cischke,2025-08-15,2015.8
giulio-tarlao,Giulio Tarlao,2025-08-15,1709.1
james-baek,James Baek,2025-08-15,1920.5
james-evans,James Evans,2025-08-15,1973.1
joseph-ugarte,Joseph Ugarte,2025-08-15,1812.4
joshua-denk,Joshua Denk,2025-08-15,1799.3
junxi-zhu,Junxi Zhu,2025-08-15,1812.3
justin-burns,Justin Burns,2025-08-15,1770.6
kyle-livinghouse,Kyle Livinghouse,2025-08-15,1754.5
lorenzo-arce,Lorenzo Arce,2025-08-15,1737.3
luca-ceribelli,Luca Ceribelli,2025-08-15,1892.8
luca-paz,Luca Paz,2025-08-15,1833.2
marco-silva,Marco Silva,2025-08-15,1914.2
marcus-dion,Marcus Dion,2025-08-15,1810.4
nick-navarre,Nick Navarre,2025-08-15,1875.7
oliver-eskolin,Oliver Eskolin,2025-08-15,1761.5
paul-chua,Paul Chua,2025-08-15,1860.8
raghav-malaviya,Raghav Malaviya,2025-08-15,1855.6
riley-factura,Riley Factura,2025-08-15,1805.3
selahattin-sturm,Selahattin Sturm,2025-08-15,1624.9
shohei-kimura,Shohei Kimura,2025-08-15,1848.7
simon-bernard,Simon Bernard,2025-08-15,1618.3
stefan-mott,Stefan Mott,2025-08-15,1773.9
taran-birdee,Taran Birdee,2025-08-15,1833
victor-medina,Víctor Medina,2025-08-15,1943.7
vijay-sood,Vijay Sood,2025-08-15,1551.7
wolfe-glick,Wolfe Glick,2025-08-15,1949
eduardo-cunha,Eduardo Cunha,2025-09-13,1896.6
enrique-grimaldo,Enrique Grimaldo,2025-09-13,1626.7
everett-filloon,Everett Filloon,2025-09-13,1773.9
galo-orbea,Galo Orbea,2025-09-13,1656.7
giulio-tarlao,Giulio Tarlao,2025-09-13,1764.5
joshua-denk,Joshua Denk,2025-09-13,1757.4
luca-ceribelli,Luca Ceribelli,2025-09-13,1840.5
marcus-dion,Marcus Dion,2025-09-13,1828.6
oliver-eskolin,Oliver Eskolin,2025-09-13,1864.1
selahattin-sturm,Selahattin Sturm,2025-09-13,1627.8
shohei-kimura,Shohei Kimura,2025-09-13,1897.6
simon-bernard,Simon Bernard,2025-09-13,1599.8
stefan-mott,Stefan Mott,2025-09-13,1912.9
victor-medina,Víctor Medina,2025-09-13,1974.6
vijay-sood,Vijay Sood,2025-09-13,1540.8
alberto-lara,Alberto Lara,2025-09-19,1737.1
ben-grissmer,Ben Grissmer,2025-09-19,1788.1
calvin-nisson,Calvin Nisson,2025-09-19,1753.1
chuppa-cross-iv,Chuppa Cross IV,2025-09-19,1973.4
dylan-salvanera,Dylan Salvanera,2025-09-19,1723.8
ellie-homen,Ellie Homen,2025-09-19,1687.4
enrique-grimaldo,Enrique Grimaldo,2025-09-19,1605
james-evans,James Evans,2025-09-19,1955.3
joseph-ugarte,Joseph Ugarte,2025-09-19,1776.5
joshua-denk,Joshua Denk,2025-09-19,1705.1
kyle-livinghouse,Kyle Livinghouse,2025-09-19,1757.7
lorenzo-arce,Lorenzo Arce,2025-09-19,1716.5
marcus-dion,Marcus Dion,2025-09-19,1826.6
nick-navarre,Nick Navarre,2025-09-19,1797
paul-chua,Paul Chua,2025-09-19,1856.7
rajan-bal,Rajan Bal,2025-09-19,1750.5
riley-factura,Riley Factura,2025-09-19,1726.8
stefan-mott,Stefan Mott,2025-09-19,1829.2
trista-medine,Trista Medine,2025-09-19,1619
vijay-sood,Vijay Sood,2025-09-19,1538.2
aaron-traylor,Aaron Traylor,2025-10-10,1743.5
alberto-lara,Alberto Lara,2025-10-10,1739.6
alex-underhill,ALEX UNDERHILL,2025-10-10,1773.9
calvin-nisson,Calvin Nisson,2025-10-10,1701.6
carson-confer,Carson Confer,2025-10-10,1825.5
collin-heier,Collin Heier,2025-10-10,1831.7
dylan-salvanera,Dylan Salvanera,2025-10-10,1674.6
ellie-homen,Ellie Homen,2025-10-10,1644
enrique-grimaldo,Enrique Grimaldo,2025-10-10,1713.2
john-mills,John Mills,2025-10-10,1583.7
joseph-ugarte,Joseph Ugarte,2025-10-10,1794.1
logan-mazur,Logan Mazur,2025-10-10,1636.1
lorenzo-arce,Lorenzo Arce,2025-10-10,1670.4
marcus-dion,Marcus Dion,2025-10-10,1809.8
nick-navarre,Nick Navarre,2025-10-10,1769.3
paul-chua,Paul Chua,2025-10-10,1870.9
rajan-bal,Rajan Bal,2025-10-10,1791
riley-factura,Riley Factura,2025-10-10,1805.7
stefan-mott,Stefan Mott,2025-10-10,1795.5
trista-medine,Trista Medine,2025-10-10,1642.7
vijay-sood,Vijay Sood,2025-10-10,1586.9
wolfe-glick,Wolfe Glick,2025-10-10,1955.6
camilo-liberona,Camilo Liberona,2025-10-11,1563.1
eduardo-cunha,Eduardo Cunha,2025-10-25,1950
federico-camporesi,Federico Camporesi,2025-10-25,1921.3
giulio-tarlao,Giulio Tarlao,2025-10-25,1761.7
marco-silva,Marco Silva,2025-10-25,2007.4
marcus-dion,Marcus Dion,2025-10-25,1804.8
oliver-eskolin,Oliver Eskolin,2025-10-25,1814.3
selahattin-sturm,Selahattin Sturm,2025-10-25,1607.8
simon-bernard,Simon Bernard,2025-10-25,1607.3
taran-birdee,Taran Birdee,2025-10-25,1765.9
victor-medina,Víctor Medina,2025-10-25,1919.1
federico-camporesi,Federico Camporesi,2025-11-01,1958.5
marco-silva,Marco Silva,2025-11-01,1971.5
oliver-eskolin,Oliver Eskolin,2025-11-01,1796.7
patrick-donegan,Patrick Donegan,2025-11-01,1570.1
selahattin-sturm,Selahattin Sturm,2025-11-01,1560.3
simon-bernard,Simon Bernard,2025-11-01,1633.7
aaron-traylor,Aaron Traylor,2025-11-14,1756
aditya-subramanian,Aditya Subramanian,2025-11-14,1762.8
alberto-lara,Alberto Lara,2025-11-14,1760.3
alex-underhill,ALEX UNDERHILL,2025-11-14,1817.5
ben-grissmer,Ben Grissmer,2025-11-14,1725.1
calvin-nisson,Calvin Nisson,2025-11-14,1697
carson-confer,Carson Confer,2025-11-14,1867.9
chuppa-cross-iv,Chuppa Cross IV,2025-11-14,1891.1
collin-heier,Collin Heier,2025-11-14,1856.2
dylan-salvanera,Dylan Salvanera,2025-11-14,1849.4
ellie-homen,Ellie Homen,2025-11-14,1558.6
enrique-grimaldo,Enrique Grimaldo,2025-11-14,1705.7
everett-filloon,Everett Filloon,2025-11-14,1734.9
james-baek,James Baek,2025-11-14,1895.7
john-mills,John Mills,2025-11-14,1572.8
joseph-ugarte,Joseph Ugarte,2025-11-14,1869.7
joshua-denk,Joshua Denk,2025-11-14,1707.7
junxi-zhu,Junxi Zhu,2025-11-14,1837.5
kyle-livinghouse,Kyle Livinghouse,2025-11-14,1761.4
logan-mazur,Logan Mazur,2025-11-14,1628.9
lorenzo-arce,Lorenzo Arce,2025-11-14,1707.7
marcus-dion,Marcus Dion,2025-11-14,1795.9
oliver-eskolin,Oliver Eskolin,2025-11-14,1848.2
patrick-donegan,Patrick Donegan,2025-11-14,1539.7
paul-chua,Paul Chua,2025-11-14,1876.8
raghav-malaviya,Raghav Malaviya,2025-11-14,1891.4
rajan-bal,Rajan Bal,2025-11-14,1841.7
riley-factura,Riley Factura,2025-11-14,1776.7
taran-birdee,Taran Birdee,2025-11-14,1776.4
vijay-sood,Vijay Sood,2025-11-14,1586.3
camilo-liberona,Camilo Liberona,2025-11-15,1539.1
galo-orbea,Galo Orbea,2025-11-15,1674.6
ashton-cox,Ashton Cox,2025-11-21,1750.2
camilo-liberona,Camilo Liberona,2025-11-21,1548.6
carson-confer,Carson Confer,2025-11-21,1855.2
eduardo-cunha,Eduardo Cunha,2025-11-21,1922.7
eric-rios,Eric Rios,2025-11-21,1867.4
federico-camporesi,Federico Camporesi,2025-11-21,1909.1
galo-orbea,Galo Orbea,2025-11-21,1589.3
giovanni-cischke,Giovanni Cischke,2025-11-21,1987.4
giulio-tarlao,Giulio Tarlao,2025-11-21,1811
joseph-ugarte,Joseph Ugarte,2025-11-21,1795.5
junxi-zhu,Junxi Zhu,2025-11-21,1800
luca-ceribelli,Luca Ceribelli,2025-11-21,1866.7
luca-paz,Luca Paz,2025-11-21,1744.1
marco-silva,Marco Silva,2025-11-21,1964.2
marcus-dion,Marcus Dion,2025-11-21,1759.9
oliver-eskolin,Oliver Eskolin,2025-11-21,1936.8
riley-factura,Riley Factura,2025-11-21,1761.6
shohei-kimura,Shohei Kimura,2025-11-21,1863.5
stefan-mott,Stefan Mott,2025-11-21,1744.8
taran-birdee,Taran Birdee,2025-11-21,1727.8
victor-medina,Víctor Medina,2025-11-21,1872.6
vijay-sood,Vijay Sood,2025-11-21,1546.3
eduardo-cunha,Eduardo Cunha,2025-11-29,1951.4
eric-rios,Eric Rios,2025-11-29,1939.8
luca-ceribelli,Luca Ceribelli,2025-11-29,1997.4
selahattin-sturm,Selahattin Sturm,2025-11-29,1595.6
simon-bernard,Simon Bernard,2025-11-29,1663.3
aditya-subramanian,Aditya Subramanian,2026-01-16,1784.4
ashton-cox,Ashton Cox,2026-01-16,1774
ben-grissmer,Ben Grissmer,2026-01-16,1738.3
calvin-nisson,Calvin Nisson,2026-01-16,1675.3
enrique-grimaldo,Enrique Grimaldo,2026-01-16,1703.3
eric-rios,Eric Rios,2026-01-16,1909.2
federico-camporesi,Federico Camporesi,2026-01-16,1890.4
john-mills,John Mills,2026-01-16,1617.9
joseph-ugarte,Joseph Ugarte,2026-01-16,1807.7
joshua-denk,Joshua Denk,2026-01-16,1694.7
junxi-zhu,Junxi Zhu,2026-01-16,1767.5
kyle-livinghouse,Kyle Livinghouse,2026-01-16,1768
lorenzo-arce,Lorenzo Arce,2026-01-16,1697.2
marco-silva,Marco Silva,2026-01-16,1933.6
marcus-dion,Marcus Dion,2026-01-16,1814.9
nick-navarre,Nick Navarre,2026-01-16,1785.7
patrick-donegan,Patrick Donegan,2026-01-16,1545.2
paul-chua,Paul Chua,2026-01-16,1962.6
raghav-malaviya,Raghav Malaviya,2026-01-16,1846.3
rajan-bal,Rajan Bal,2026-01-16,1795.9
stefan-mott,Stefan Mott,2026-01-16,1745.1
trista-medine,Trista Medine,2026-01-16,1653.4
vijay-sood,Vijay Sood,2026-01-16,1504.7
aditya-subramanian,Aditya Subramanian,2026-01-24,1748.7
eduardo-cunha,Eduardo Cunha,2026-01-24,1955.7
enrique-grimaldo,Enrique Grimaldo,2026-01-24,1749.4
eric-rios,Eric Rios,2026-01-24,1920.3
everett-filloon,Everett Filloon,2026-01-24,1748.4
federico-camporesi,Federico Camporesi,2026-01-24,1846
galo-orbea,Galo Orbea,2026-01-24,1581.6
joshua-denk,Joshua Denk,2026-01-24,1743.3
junxi-zhu,Junxi Zhu,2026-01-24,1710.9
marco-silva,Marco Silva,2026-01-24,1967.6
shohei-kimura,Shohei Kimura,2026-01-24,1888.5
simon-bernard,Simon Bernard,2026-01-24,1651.4
stefan-mott,Stefan Mott,2026-01-24,1730
taran-birdee,Taran Birdee,2026-01-24,1789.3
victor-medina,Víctor Medina,2026-01-24,1872.7
vijay-sood,Vijay Sood,2026-01-24,1550.8
camilo-liberona,Camilo Liberona,2026-02-07,1577.5
aaron-traylor,Aaron Traylor,2026-02-13,1745.5
aditya-subramanian,Aditya Subramanian,2026-02-13,1686.7
alberto-lara,Alberto Lara,2026-02-13,1731.7
ashton-cox,Ashton Cox,2026-02-13,1824.2
calvin-nisson,Calvin Nisson,2026-02-13,1622
camilo-liberona,Camilo Liberona,2026-02-13,1552.3
collin-heier,Collin Heier,2026-02-13,1829.4
eduardo-cunha,Eduardo Cunha,2026-02-13,1897.5
ellie-homen,Ellie Homen,2026-02-13,1545
enrique-grimaldo,Enrique Grimaldo,2026-02-13,1723.1
eric-rios,Eric Rios,2026-02-13,1954.7
federico-camporesi,Federico Camporesi,2026-02-13,1797.6
giovanni-cischke,Giovanni Cischke,2026-02-13,1982.3
giulio-tarlao,Giulio Tarlao,2026-02-13,1816.8
james-baek,James Baek,2026-02-13,1856.7
joseph-ugarte,Joseph Ugarte,2026-02-13,1823.7
junxi-zhu,Junxi Zhu,2026-02-13,1682.8
lorenzo-arce,Lorenzo Arce,2026-02-13,1708.2
luca-paz,Luca Paz,2026-02-13,1831.1
marco-silva,Marco Silva,2026-02-13,1932.7
marcus-dion,Marcus Dion,2026-02-13,1800.9
oliver-eskolin,Oliver Eskolin,2026-02-13,1872.9
paul-chua,Paul Chua,2026-02-13,2048.4
selahattin-sturm,Selahattin Sturm,2026-02-13,1594.4
shohei-kimura,Shohei Kimura,2026-02-13,1923.3
simon-bernard,Simon Bernard,2026-02-13,1729.7
stefan-mott,Stefan Mott,2026-02-13,1685.3
taran-birdee,Taran Birdee,2026-02-13,1767.4
trista-medine,Trista Medine,2026-02-13,1625
victor-medina,Víctor Medina,2026-02-13,1847.2
vijay-sood,Vijay Sood,2026-02-13,1533.7
wolfe-glick,Wolfe Glick,2026-02-13,1944.8
aaron-traylor,Aaron Traylor,2026-02-27,1731.5
alex-underhill,ALEX UNDERHILL,2026-02-27,1786.2
ben-grissmer,Ben Grissmer,2026-02-27,1668.5
carson-confer,Carson Confer,2026-02-27,1812.5
collin-heier,Collin Heier,2026-02-27,1913
ellie-homen,Ellie Homen,2026-02-27,1568.2
enrique-grimaldo,Enrique Grimaldo,2026-02-27,1719.2
everett-filloon,Everett Filloon,2026-02-27,1697.6
giovanni-cischke,Giovanni Cischke,2026-02-27,1916
james-baek,James Baek,2026-02-27,1834.8
john-mills,John Mills,2026-02-27,1640.8
joseph-ugarte,Joseph Ugarte,2026-02-27,1852.8
joshua-denk,Joshua Denk,2026-02-27,1696.7
junxi-zhu,Junxi Zhu,2026-02-27,1687.3
logan-mazur,Logan Mazur,2026-02-27,1659.3
lorenzo-arce,Lorenzo Arce,2026-02-27,1686.1
raghav-malaviya,Raghav Malaviya,2026-02-27,1817.9
rajan-bal,Rajan Bal,2026-02-27,1754.7
stefan-mott,Stefan Mott,2026-02-27,1678.7
taran-birdee,Taran Birdee,2026-02-27,1832.4
trista-medine,Trista Medine,2026-02-27,1674.4
vijay-sood,Vijay Sood,2026-02-27,1506.9
ashton-cox,Ashton Cox,2026-03-07,1795.4
ben-grissmer,Ben Grissmer,2026-03-07,1768.4
vijay-sood,Vijay Sood,2026-03-07,1569.2
calvin-nisson,Calvin Nisson,2026-03-20,1667.6
carson-confer,Carson Confer,2026-03-20,1899.1
enrique-grimaldo,Enrique Grimaldo,2026-03-20,1708
galo-orbea,Galo Orbea,2026-03-20,1578.7
giovanni-cischke,Giovanni Cischke,2026-03-20,1932.6
john-mills,John Mills,2026-03-20,1639.1
junxi-zhu,Junxi Zhu,2026-03-20,1666.5
justin-burns,Justin Burns,2026-03-20,1860.8
luca-paz,Luca Paz,2026-03-20,1785.7
trista-medine,Trista Medine,2026-03-20,1635
vijay-sood,Vijay Sood,2026-03-20,1604.4
wolfe-glick,Wolfe Glick,2026-03-20,1921.6
camilo-liberona,Camilo Liberona,2026-03-28,1587.8
eduardo-cunha,Eduardo Cunha,2026-03-28,1801.2
simon-bernard,Simon Bernard,2026-03-28,1665
victor-medina,Víctor Medina,2026-03-28,1800.6
ashton-cox,Ashton Cox,2026-04-03,1769.7
calvin-nisson,Calvin Nisson,2026-04-03,1674.7
carson-confer,Carson Confer,2026-04-03,1903.4
junxi-zhu,Junxi Zhu,2026-04-03,1644.2
justin-burns,Justin Burns,2026-04-03,1861.2
logan-mazur,Logan Mazur,2026-04-03,1660
luca-paz,Luca Paz,2026-04-03,1838.4
marcus-dion,Marcus Dion,2026-04-03,1777.1
nick-navarre,Nick Navarre,2026-04-03,1842.9
paul-chua,Paul Chua,2026-04-03,2036.3
riley-factura,Riley Factura,2026-04-03,1723.5
stefan-mott,Stefan Mott,2026-04-03,1755.9
aditya-subramanian,Aditya Subramanian,2026-04-04,1731
enrique-grimaldo,Enrique Grimaldo,2026-04-04,1762.1
galo-orbea,Galo Orbea,2026-04-04,1604.7
vijay-sood,Vijay Sood,2026-04-04,1580.4
camilo-liberona,Camilo Liberona,2026-04-25,1530.1
federico-camporesi,Federico Camporesi,2026-04-25,1764.5
kyle-livinghouse,Kyle Livinghouse,2026-04-25,1705.6
marco-silva,Marco Silva,2026-04-25,1918
oliver-eskolin,Oliver Eskolin,2026-04-25,1871.9
selahattin-sturm,Selahattin Sturm,2026-04-25,1719.3
simon-bernard,Simon Bernard,2026-04-25,1663.7
taran-birdee,Taran Birdee,2026-04-25,1855.8
victor-medina,Víctor Medina,2026-04-25,1911
aaron-traylor,Aaron Traylor,2026-05-08,1865.3
aditya-subramanian,Aditya Subramanian,2026-05-08,1811.4
alex-underhill,ALEX UNDERHILL,2026-05-08,1839.3
ellie-homen,Ellie Homen,2026-05-08,1606.3
enrique-grimaldo,Enrique Grimaldo,2026-05-08,1739.2
everett-filloon,Everett Filloon,2026-05-08,1690.6
galo-orbea,Galo Orbea,2026-05-08,1602.7
james-baek,James Baek,2026-05-08,1781.6
john-mills,John Mills,2026-05-08,1674.4
joshua-denk,Joshua Denk,2026-05-08,1770.3
junxi-zhu,Junxi Zhu,2026-05-08,1750
justin-burns,Justin Burns,2026-05-08,1832.3
nick-navarre,Nick Navarre,2026-05-08,1821.4
raghav-malaviya,Raghav Malaviya,2026-05-08,1772.1
riley-factura,Riley Factura,2026-05-08,1752.3
camilo-liberona,Camilo Liberona,2026-05-16,1495.5
galo-orbea,Galo Orbea,2026-05-16,1624.8
marco-silva,Marco Silva,2026-05-16,1930.4
selahattin-sturm,Selahattin Sturm,2026-05-16,1770.1
simon-bernard,Simon Bernard,2026-05-16,1740.1
victor-medina,Víctor Medina,2026-05-16,1894.7
camilo-liberona,Camilo Liberona,2026-05-23,1477.6
oliver-eskolin,Oliver Eskolin,2026-05-23,1880
aaron-traylor,Aaron Traylor,2026-05-29,1798.4
aditya-subramanian,Aditya Subramanian,2026-05-29,1760.3
alberto-lara,Alberto Lara,2026-05-29,1753.5
alex-underhill,ALEX UNDERHILL,2026-05-29,1892.1
ben-grissmer,Ben Grissmer,2026-05-29,1770.7
calvin-nisson,Calvin Nisson,2026-05-29,1689.4
carson-confer,Carson Confer,2026-05-29,1859.8
chuppa-cross-iv,Chuppa Cross IV,2026-05-29,1844.2
collin-heier,Collin Heier,2026-05-29,1914.4
ellie-homen,Ellie Homen,2026-05-29,1588.5
everett-filloon,Everett Filloon,2026-05-29,1762.4
giovanni-cischke,Giovanni Cischke,2026-05-29,1919
james-baek,James Baek,2026-05-29,1756.8
john-mills,John Mills,2026-05-29,1670.3
joseph-ugarte,Joseph Ugarte,2026-05-29,1812.4
joshua-denk,Joshua Denk,2026-05-29,1716
junxi-zhu,Junxi Zhu,2026-05-29,1683.2
justin-burns,Justin Burns,2026-05-29,1797.4
kyle-livinghouse,Kyle Livinghouse,2026-05-29,1707.6
logan-mazur,Logan Mazur,2026-05-29,1668.7
lorenzo-arce,Lorenzo Arce,2026-05-29,1675.7
luca-paz,Luca Paz,2026-05-29,1832.1
marcus-dion,Marcus Dion,2026-05-29,1774.6
nick-navarre,Nick Navarre,2026-05-29,1867.2
paul-chua,Paul Chua,2026-05-29,2008
raghav-malaviya,Raghav Malaviya,2026-05-29,1831.3
rajan-bal,Rajan Bal,2026-05-29,1724.3
stefan-mott,Stefan Mott,2026-05-29,1758.4
trista-medine,Trista Medine,2026-05-29,1577.2
wolfe-glick,Wolfe Glick,2026-05-29,1978.6
federico-camporesi,Federico Camporesi,2026-06-06,1843.3
giulio-tarlao,Giulio Tarlao,2026-06-06,1839.6
marco-silva,Marco Silva,2026-06-06,1998
selahattin-sturm,Selahattin Sturm,2026-06-06,1766.3
simon-bernard,Simon Bernard,2026-06-06,1708.5
victor-medina,Víctor Medina,2026-06-06,1904.4
alberto-lara,Alberto Lara,2026-06-12,1782.7
alex-underhill,ALEX UNDERHILL,2026-06-12,1868.7
ashton-cox,Ashton Cox,2026-06-12,1749.6
ben-grissmer,Ben Grissmer,2026-06-12,1736.3
calvin-nisson,Calvin Nisson,2026-06-12,1628.2
camilo-liberona,Camilo Liberona,2026-06-12,1509.1
carson-confer,Carson Confer,2026-06-12,1885.3
chuppa-cross-iv,Chuppa Cross IV,2026-06-12,1819
collin-heier,Collin Heier,2026-06-12,1927.1
ellie-homen,Ellie Homen,2026-06-12,1583.7
enrique-grimaldo,Enrique Grimaldo,2026-06-12,1731.6
eric-rios,Eric Rios,2026-06-12,2022.2
everett-filloon,Everett Filloon,2026-06-12,1753.6
federico-camporesi,Federico Camporesi,2026-06-12,1906
galo-orbea,Galo Orbea,2026-06-12,1654.9
giovanni-cischke,Giovanni Cischke,2026-06-12,1867.7
